"mc","physicist","E","T","L"
1249.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1255.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1262.0,"Sergio (replica A)",-0.57421875,0.6,8
1270.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1280.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1281.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1291.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1293.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1307.0,"Sergio (replica A)",-0.57421875,0.6,8
1324.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1328.0,"Sergio (replica A)",-0.57421875,0.6,8
1332.0,"Sergio (replica A)",-0.57421875,0.6,8
1345.0,"Sergio (replica A)",-0.57421875,0.6,8
1369.0,"Sergio (replica A)",-0.57421875,0.6,8
1373.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1386.0,"Sergio (replica A)",-0.57421875,0.6,8
1398.0,"Sergio (replica A)",-0.57421875,0.6,8
1432.0,"Sergio (replica A)",-0.57421875,0.6,8
1448.0,"Sergio (replica A)",-0.57421875,0.6,8
1449.0,"Sergio (replica A)",-0.57421875,0.6,8
1450.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1451.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1452.0,"Sergio (replica A)",-0.57421875,0.6,8
1453.0,"Sergio (replica A)",-0.57421875,0.6,8
1454.0,"Sergio (replica A)",-0.57421875,0.6,8
1456.0,"Sergio (replica A)",-0.57421875,0.6,8
1457.0,"Sergio (replica A)",-0.57421875,0.6,8
1459.0,"Sergio (replica A)",-0.57421875,0.6,8
1461.0,"Sergio (replica A)",-0.57421875,0.6,8
1464.0,"Sergio (replica A)",-0.57421875,0.6,8
1467.0,"Sergio (replica A)",-0.57421875,0.6,8
1469.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1470.0,"Sergio (replica A)",-0.57421875,0.6,8
1473.0,"Sergio (replica A)",-0.57421875,0.6,8
1474.0,"Sergio (replica A)",-0.57421875,0.6,8
1480.0,"Sergio (replica A)",-0.57421875,0.6,8
1486.0,"Sergio (replica A)",-0.57421875,0.6,8
1493.0,"Sergio (replica A)",-0.57421875,0.6,8
1501.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1512.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1521.0,"Sergio (replica A)",-0.57421875,0.6,8
1524.0,"Sergio (replica A)",-0.57421875,0.6,8
1536.0,"Sergio (replica A)",-0.57421875,0.6,8
1538.0,"Sergio (replica A)",-0.57421875,0.6,8
1555.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
1576.0,"Sergio (replica A)",-0.57421875,0.6,8
1579.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1585.0,"Sergio (replica A)",-0.57421875,0.6,8
1600.0,"Sergio (replica A)",-0.57421875,0.6,8
1629.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1632.0,"Sergio (replica A)",-0.57421875,0.6,8
1647.0,"Sergio (replica A)",-0.57421875,0.6,8
1663.0,"Sergio (replica A)",-0.57421875,0.6,8
1704.0,"Sergio (replica A)",-0.57421875,0.6,8
1722.0,"Sergio (replica A)",-0.57421875,0.6,8
1723.0,"Sergio (replica A)",-0.57421875,0.6,8
1724.0,"Sergio (replica A)",-0.57421875,0.6,8
1725.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1726.0,"Sergio (replica A)",-0.57421875,0.6,8
1727.0,"Sergio (replica A)",-0.57421875,0.6,8
1728.0,"Sergio (replica A)",-0.57421875,0.6,8
1729.0,"Sergio (replica A)",-0.57421875,0.6,8
1730.0,"Sergio (replica A)",-0.57421875,0.6,8
1731.0,"Sergio (replica A)",-0.57421875,0.6,8
1733.0,"Sergio (replica A)",-0.57421875,0.6,8
1735.0,"Sergio (replica A)",-0.57421875,0.6,8
1738.0,"Sergio (replica A)",-0.57421875,0.6,8
1741.0,"Sergio (replica A)",-0.57421875,0.6,8
1744.0,"Sergio (replica A)",-0.57421875,0.6,8
1748.0,"Sergio (replica A)",-0.57421875,0.6,8
1752.0,"Sergio (replica A)",-0.57421875,0.6,8
1754.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1760.0,"Sergio (replica A)",-0.57421875,0.6,8
1767.0,"Sergio (replica A)",-0.57421875,0.6,8
1775.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1786.0,"Sergio (replica A)",-0.57421875,0.6,8
1798.0,"Sergio (replica A)",-0.57421875,0.6,8
1810.0,"Sergio (replica A)",-0.57421875,0.6,8
1812.0,"Sergio (replica A)",-0.57421875,0.6,8
1825.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1829.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
1850.0,"Sergio (replica A)",-0.57421875,0.6,8
1874.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
1878.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1885.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1903.0,"Sergio (replica A)",-0.57421875,0.6,8
1937.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
1941.0,"Sergio (replica A)",-0.57421875,0.6,8
1960.0,"Sergio (replica A)",-0.57421875,0.6,8
1978.0,"Sergio (replica A)",-0.57421875,0.6,8
2026.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2048.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2049.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2050.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2051.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2052.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2053.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2054.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2056.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2057.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2059.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2061.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2064.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2067.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2070.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2074.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2078.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2080.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2084.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2086.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2093.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2101.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2112.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2124.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2138.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2152.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2155.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2172.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2176.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2200.0,"Sergio (replica A)",-0.57421875,0.6,8
2229.0,"Sergio (replica A)",-0.57421875,0.6,8
2234.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2241.0,"Sergio (replica A)",-0.57421875,0.6,8
2263.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2304.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2309.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2330.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2352.0,"Sergio (replica A)",-0.57421875,0.6,8
2410.0,"Sergio (replica A)",-0.57421875,0.6,8
2434.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2435.0,"Sergio (replica A)",-0.57421875,0.6,8
2436.0,"Sergio (replica A)",-0.57421875,0.6,8
2437.0,"Sergio (replica A)",-0.57421875,0.6,8
2438.0,"Sergio (replica A)",-0.57421875,0.6,8
2439.0,"Sergio (replica A)",-0.57421875,0.6,8
2440.0,"Sergio (replica A)",-0.57421875,0.6,8
2441.0,"Sergio (replica A)",-0.57421875,0.6,8
2443.0,"Sergio (replica A)",-0.57421875,0.6,8
2444.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2446.0,"Sergio (replica A)",-0.57421875,0.6,8
2448.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2451.0,"Sergio (replica A)",-0.57421875,0.6,8
2454.0,"Sergio (replica A)",-0.57421875,0.6,8
2457.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2461.0,"Sergio (replica A)",-0.57421875,0.6,8
2467.0,"Sergio (replica A)",-0.57421875,0.6,8
2472.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2473.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2478.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2480.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2488.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2499.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2511.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2525.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2542.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2560.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2563.0,"Sergio (replica A)",-0.57421875,0.6,8
2583.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
2587.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2616.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2650.0,"Sergio (replica A)",-0.57421875,0.6,8
2656.0,"Sergio (replica A)",-0.57421875,0.6,8
2665.0,"Sergio (replica A)",-0.57421875,0.6,8
2691.0,"Sergio (replica A)",-0.57421875,0.6,8
2739.0,"Sergio (replica A)",-0.57421875,0.6,8
2746.0,"Sergio (replica A)",-0.57421875,0.6,8
2772.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2797.0,"Sergio (replica A)",-0.57421875,0.6,8
2865.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2896.0,"Sergio (replica A)",-0.57421875,0.6,8
2897.0,"Sergio (replica A)",-0.57421875,0.6,8
2898.0,"Sergio (replica A)",-0.57421875,0.6,8
2899.0,"Sergio (replica A)",-0.57421875,0.6,8
2900.0,"Sergio (replica A)",-0.57421875,0.6,8
2901.0,"Sergio (replica A)",-0.57421875,0.6,8
2902.0,"Sergio (replica A)",-0.57421875,0.6,8
2904.0,"Sergio (replica A)",-0.57421875,0.6,8
2905.0,"Sergio (replica A)",-0.57421875,0.6,8
2907.0,"Sergio (replica A)",-0.57421875,0.6,8
2909.0,"Sergio (replica A)",-0.57421875,0.6,8
2912.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2915.0,"Sergio (replica A)",-0.57421875,0.6,8
2918.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2922.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2928.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2934.0,"Sergio (replica A)",-0.57421875,0.6,8
2939.0,"Sergio (replica A)",-0.57421875,0.6,8
2941.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2947.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2949.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
2960.0,"Sergio (replica A)",-0.57421875,0.6,8
2972.0,"Sergio (replica A)",-0.57421875,0.6,8
2986.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3003.0,"Sergio (replica A)",-0.57421875,0.6,8
3024.0,"Sergio (replica A)",-0.57421875,0.6,8
3043.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3048.0,"Sergio (replica A)",-0.57421875,0.6,8
3072.0,"Sergio (replica A)",-0.57421875,0.6,8
3077.0,"Sergio (replica A)",-0.57421875,0.6,8
3111.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3152.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3159.0,"Sergio (replica A)",-0.57421875,0.6,8
3170.0,"Sergio (replica A)",-0.57421875,0.6,8
3200.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
3258.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3265.0,"Sergio (replica A)",-0.57421875,0.6,8
3296.0,"Sergio (replica A)",-0.57421875,0.6,8
3326.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
3408.0,"Sergio (replica A)",-0.57421875,0.6,8
3444.0,"Sergio (replica A)",-0.57421875,0.6,8
3445.0,"Sergio (replica A)",-0.57421875,0.6,8
3446.0,"Sergio (replica A)",-0.57421875,0.6,8
3447.0,"Sergio (replica A)",-0.57421875,0.6,8
3448.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3449.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3450.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
3452.0,"Sergio (replica A)",-0.57421875,0.6,8
3453.0,"Sergio (replica A)",-0.57421875,0.6,8
3455.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3457.0,"Sergio (replica A)",-0.57421875,0.6,8
3459.0,"Sergio (replica A)",-0.57421875,0.6,8
3460.0,"Sergio (replica A)",-0.57421875,0.6,8
3463.0,"Sergio (replica A)",-0.57421875,0.6,8
3466.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3470.0,"Sergio (replica A)",-0.57421875,0.6,8
3476.0,"Sergio (replica A)",-0.57421875,0.6,8
3482.0,"Sergio (replica A)",-0.57421875,0.6,8
3489.0,"Sergio (replica A)",-0.57421875,0.6,8
3496.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3497.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3504.0,"Sergio (replica A)",-0.57421875,0.6,8
3508.0,"Sergio (replica A)",-0.57421875,0.6,8
3520.0,"Sergio (replica A)",-0.57421875,0.6,8
3534.0,"Sergio (replica A)",-0.57421875,0.6,8
3551.0,"Sergio (replica A)",-0.57421875,0.6,8
3572.0,"Sergio (replica A)",-0.57421875,0.6,8
3596.0,"Sergio (replica A)",-0.57421875,0.6,8
3620.0,"Sergio (replica A)",-0.57421875,0.6,8
3625.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3652.0,"Sergio (replica A)",-0.57421875,0.6,8
3659.0,"Sergio (replica A)",-0.57421875,0.6,8
3700.0,"Sergio (replica A)",-0.57421875,0.6,8
3748.0,"Sergio (replica A)",-0.57421875,0.6,8
3757.0,"Sergio (replica A)",-0.57421875,0.6,8
3770.0,"Sergio (replica A)",-0.57421875,0.6,8
3806.0,"Sergio (replica A)",-0.57421875,0.6,8
3874.0,"Sergio (replica A)",-0.57421875,0.6,8
3883.0,"Sergio (replica A)",-0.57421875,0.6,8
3920.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
3956.0,"Sergio (replica A)",-0.57421875,0.6,8
4052.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4096.0,"Sergio (replica A)",-0.57421875,0.6,8
4097.0,"Sergio (replica A)",-0.57421875,0.6,8
4098.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4099.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4100.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4101.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4102.0,"Sergio (replica A)",-0.57421875,0.6,8
4104.0,"Sergio (replica A)",-0.57421875,0.6,8
4105.0,"Sergio (replica A)",-0.57421875,0.6,8
4107.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4109.0,"Sergio (replica A)",-0.57421875,0.6,8
4112.0,"Sergio (replica A)",-0.57421875,0.6,8
4113.0,"Sergio (replica A)",-0.57421875,0.6,8
4115.0,"Sergio (replica A)",-0.57421875,0.6,8
4118.0,"Sergio (replica A)",-0.57421875,0.6,8
4122.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
4128.0,"Sergio (replica A)",-0.56640625,0.6,8
4134.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
4141.0,"Sergio (replica A)",-0.56640625,0.6,8
4149.0,"Sergio (replica A)",-0.56640625,0.6,8
4157.0,"Sergio (replica A)",-0.56640625,0.6,8
4160.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4168.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4172.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4186.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
4203.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4224.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4248.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4277.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4305.0,"Sergio (replica A)",-0.57421875,0.6,8
4311.0,"Sergio (replica A)",-0.57421875,0.6,8
4344.0,"Sergio (replica A)",-0.57421875,0.6,8
4352.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4400.0,"Sergio (replica A)",-0.57421875,0.6,8
4458.0,"Sergio (replica A)",-0.57421875,0.6,8
4468.0,"Sergio (replica A)",-0.57421875,0.6,8
4483.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4526.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4608.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4618.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4661.0,"Sergio (replica A)",-0.57421875,0.6,8
4704.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4820.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
4870.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4871.0,"Sergio (replica A)",-0.57421875,0.6,8
4872.0,"Sergio (replica A)",-0.57421875,0.6,8
4873.0,"Sergio (replica A)",-0.57421875,0.6,8
4874.0,"Sergio (replica A)",-0.57421875,0.6,8
4875.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4876.0,"Sergio (replica A)",-0.57421875,0.6,8
4878.0,"Sergio (replica A)",-0.57421875,0.6,8
4879.0,"Sergio (replica A)",-0.57421875,0.6,8
4881.0,"Sergio (replica A)",-0.57421875,0.6,8
4883.0,"Sergio (replica A)",-0.57421875,0.6,8
4886.0,"Sergio (replica A)",-0.57421875,0.6,8
4889.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4892.0,"Sergio (replica A)",-0.57421875,0.6,8
4896.0,"Sergio (replica A)",-0.57421875,0.6,8
4902.0,"Sergio (replica A)",-0.57421875,0.6,8
4908.0,"Sergio (replica A)",-0.57421875,0.6,8
4915.0,"Sergio (replica A)",-0.57421875,0.6,8
4923.0,"Sergio (replica A)",-0.57421875,0.6,8
4934.0,"Sergio (replica A)",-0.57421875,0.6,8
4944.0,"Sergio (replica A)",-0.57421875,0.6,8
4946.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
4957.0,"Sergio (replica A)",-0.57421875,0.6,8
4960.0,"Sergio (replica A)",-0.57421875,0.6,8
4977.0,"Sergio (replica A)",-0.57421875,0.6,8
4998.0,"Sergio (replica A)",-0.57421875,0.6,8
5022.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5051.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5085.0,"Sergio (replica A)",-0.57421875,0.6,8
5120.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5126.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5166.0,"Sergio (replica A)",-0.57421875,0.6,8
5174.0,"Sergio (replica A)",-0.57421875,0.6,8
5232.0,"Sergio (replica A)",-0.57421875,0.6,8
5300.0,"Sergio (replica A)",-0.57421875,0.6,8
5313.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
5331.0,"Sergio (replica A)",-0.57421875,0.6,8
5382.0,"Sergio (replica A)",-0.57421875,0.6,8
5478.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5492.0,"Sergio (replica A)",-0.57421875,0.6,8
5544.0,"Sergio (replica A)",-0.57421875,0.6,8
5594.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5731.0,"Sergio (replica A)",-0.57421875,0.6,8
5792.0,"Sergio (replica A)",-0.57421875,0.6,8
5793.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5794.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5795.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5796.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5797.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5798.0,"Sergio (replica A)",-0.57421875,0.6,8
5800.0,"Sergio (replica A)",-0.57421875,0.6,8
5801.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5803.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5805.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5808.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5811.0,"Sergio (replica A)",-0.57421875,0.6,8
5814.0,"Sergio (replica A)",-0.57421875,0.6,8
5818.0,"Sergio (replica A)",-0.57421875,0.6,8
5824.0,"Sergio (replica A)",-0.57421875,0.6,8
5830.0,"Sergio (replica A)",-0.57421875,0.6,8
5837.0,"Sergio (replica A)",-0.57421875,0.6,8
5845.0,"Sergio (replica A)",-0.57421875,0.6,8
5856.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5868.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
5879.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
5882.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
5894.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
5899.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
5920.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
5944.0,"Sergio (replica A)",-0.57421875,0.6,8
5973.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6007.0,"Sergio (replica A)",-0.57421875,0.6,8
6048.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6087.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6096.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6144.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6154.0,"Sergio (replica A)",-0.57421875,0.6,8
6222.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6304.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6318.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6340.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6400.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
6516.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6531.0,"Sergio (replica A)",-0.57421875,0.6,8
6592.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6653.0,"Sergio (replica A)",-0.57421875,0.6,8
6816.0,"Sergio (replica A)",-0.57421875,0.6,8
6888.0,"Sergio (replica A)",-0.57421875,0.6,8
6889.0,"Sergio (replica A)",-0.57421875,0.6,8
6890.0,"Sergio (replica A)",-0.57421875,0.6,8
6891.0,"Sergio (replica A)",-0.57421875,0.6,8
6892.0,"Sergio (replica A)",-0.57421875,0.6,8
6893.0,"Sergio (replica A)",-0.57421875,0.6,8
6894.0,"Sergio (replica A)",-0.57421875,0.6,8
6896.0,"Sergio (replica A)",-0.57421875,0.6,8
6897.0,"Sergio (replica A)",-0.57421875,0.6,8
6899.0,"Sergio (replica A)",-0.57421875,0.6,8
6901.0,"Sergio (replica A)",-0.57421875,0.6,8
6904.0,"Sergio (replica A)",-0.57421875,0.6,8
6907.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6910.0,"Sergio (replica A)",-0.57421875,0.6,8
6914.0,"Sergio (replica A)",-0.57421875,0.6,8
6918.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6920.0,"Sergio (replica A)",-0.57421875,0.6,8
6926.0,"Sergio (replica A)",-0.57421875,0.6,8
6933.0,"Sergio (replica A)",-0.57421875,0.6,8
6941.0,"Sergio (replica A)",-0.57421875,0.6,8
6952.0,"Sergio (replica A)",-0.57421875,0.6,8
6964.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
6978.0,"Sergio (replica A)",-0.57421875,0.6,8
6992.0,"Sergio (replica A)",-0.57421875,0.6,8
6995.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
7009.0,"Sergio (replica A)",-0.57421875,0.6,8
7016.0,"Sergio (replica A)",-0.57421875,0.6,8
7040.0,"Sergio (replica A)",-0.57421875,0.6,8
7069.0,"Sergio (replica A)",-0.57421875,0.6,8
7103.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
7144.0,"Sergio (replica A)",-0.57421875,0.6,8
7192.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
7240.0,"Sergio (replica A)",-0.57421875,0.6,8
7250.0,"Sergio (replica A)",-0.57421875,0.6,8
7305.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
7318.0,"Sergio (replica A)",-0.57421875,0.6,8
7400.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
7496.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
7514.0,"Sergio (replica A)",-0.57421875,0.6,8
7540.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
7612.0,"Sergio (replica A)",-0.57421875,0.6,8
7749.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
7766.0,"Sergio (replica A)",-0.57421875,0.6,8
7840.0,"Sergio (replica A)",-0.57421875,0.6,8
7912.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
8105.0,"Sergio (replica A)",-0.57421875,0.6,8
8192.0,"Sergio (replica A)",-0.57421875,0.6,8
8193.0,"Sergio (replica A)",-0.57421875,0.6,8
8194.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
8195.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
8196.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
8197.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
8198.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
8200.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
8201.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
8203.0,"Sergio (replica A)",-0.57421875,0.6,8
8205.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
8208.0,"Sergio (replica A)",-0.57421875,0.6,8
8211.0,"Sergio (replica A)",-0.57421875,0.6,8
8214.0,"Sergio (replica A)",-0.5716145833333334,0.6,8
8218.0,"Sergio (replica A)",-0.57421875,0.6,8
8224.0,"Sergio (replica A)",-0.5690104166666666,0.6,8
