,mc,parameter,observable,value,T,β(1-C)
299,4,1000,Correlation,0.8159853613333343,0.5,0.36802927733333135
300,5,1,Correlation,0.8728947400000002,0.5,0.25421051999999955
301,5,2,Correlation,0.8840281573333316,0.5,0.23194368533333676
302,5,3,Correlation,0.8723433906666677,0.5,0.2553132186666647
303,5,4,Correlation,0.8922578146666671,0.5,0.21548437066666581
304,5,5,Correlation,0.8620979666666664,0.5,0.27580406666666724
305,5,6,Correlation,0.8949584659999998,0.5,0.21008306800000032
306,5,7,Correlation,0.8599848666666688,0.5,0.2800302666666623
307,5,8,Correlation,0.8872436753333347,0.5,0.2255126493333306
308,5,9,Correlation,0.8684502759999985,0.5,0.26309944800000307
309,5,10,Correlation,0.8813499526666668,0.5,0.23730009466666635
310,5,11,Correlation,0.8567057293333339,0.5,0.2865885413333322
311,5,12,Correlation,0.8954464293333323,0.5,0.2091071413333354
312,5,13,Correlation,0.8545866693333342,0.5,0.2908266613333317
313,5,14,Correlation,0.8768416380000013,0.5,0.2463167239999975
314,5,15,Correlation,0.8668428773333344,0.5,0.26631424533333115
315,5,16,Correlation,0.8824652666666667,0.5,0.23506946666666662
316,5,17,Correlation,0.8535272739999993,0.5,0.29294545200000144
317,5,18,Correlation,0.8853401633333325,0.5,0.22931967333333492
318,5,20,Correlation,0.8817936533333351,0.5,0.2364126933333297
319,5,21,Correlation,0.8640214426666661,0.5,0.2719571146666677
320,5,23,Correlation,0.8516408800000008,0.5,0.29671823999999836
321,5,24,Correlation,0.8898826780000012,0.5,0.2202346439999976
322,5,26,Correlation,0.8707129240000009,0.5,0.2585741519999982
323,5,28,Correlation,0.8773647146666682,0.5,0.24527057066666358
324,5,30,Correlation,0.882681544666667,0.5,0.23463691066666592
325,5,32,Correlation,0.8755178573333333,0.5,0.24896428533333337
326,5,35,Correlation,0.853234869333331,0.5,0.2935302613333379
327,5,37,Correlation,0.8492261866666657,0.5,0.30154762666666857
328,5,40,Correlation,0.8757036313333342,0.5,0.24859273733333165
329,5,43,Correlation,0.8483644633333343,0.5,0.3032710733333315
330,5,46,Correlation,0.8657121720000015,0.5,0.268575655999997
331,5,49,Correlation,0.8491779526666674,0.5,0.3016440946666652
332,5,53,Correlation,0.847399063333332,0.5,0.3052018733333359
333,5,57,Correlation,0.8541552666666663,0.5,0.2916894666666674
334,5,61,Correlation,0.8462602826666664,0.5,0.30747943466666716
335,5,65,Correlation,0.8478623559999994,0.5,0.30427528800000125
336,5,70,Correlation,0.8650410440000008,0.5,0.2699179119999984
337,5,75,Correlation,0.8536091166666652,0.5,0.29278176666666966
338,5,81,Correlation,0.8518150966666685,0.5,0.2963698066666629
339,5,86,Correlation,0.8595014893333333,0.5,0.2809970213333335
340,5,93,Correlation,0.8496661653333331,0.5,0.3006676693333339
341,5,100,Correlation,0.8630086766666673,0.5,0.2739826466666655
342,5,107,Correlation,0.8425930073333328,0.5,0.3148139853333345
343,5,114,Correlation,0.8626972886666672,0.5,0.27460542266666566
344,5,123,Correlation,0.8468873886666679,0.5,0.3062252226666642
345,5,132,Correlation,0.8639404713333331,0.5,0.27211905733333386
346,5,141,Correlation,0.8454375013333344,0.5,0.3091249973333312
347,5,151,Correlation,0.8397471519999996,0.5,0.3205056960000008
348,5,162,Correlation,0.8567919046666665,0.5,0.2864161906666669
349,5,174,Correlation,0.8554505200000007,0.5,0.2890989599999987
350,5,187,Correlation,0.8379031633333336,0.5,0.3241936733333328
351,5,200,Correlation,0.8518025799999993,0.5,0.2963948400000014
352,5,215,Correlation,0.8373999293333351,0.5,0.32520014133332986
353,5,231,Correlation,0.8404931706666655,0.5,0.319013658666669
354,5,247,Correlation,0.8351764620000002,0.5,0.32964707599999965
355,5,265,Correlation,0.834903766666666,0.5,0.330192466666668
356,5,284,Correlation,0.8439412146666675,0.5,0.312117570666665
357,5,305,Correlation,0.8334435859999979,0.5,0.3331128280000042
358,5,327,Correlation,0.834928206666665,0.5,0.33014358666667
359,5,351,Correlation,0.8342710906666679,0.5,0.33145781866666413
360,5,376,Correlation,0.8385591626666657,0.5,0.3228816746666685
361,5,403,Correlation,0.8297214686666675,0.5,0.34055706266666497
362,5,432,Correlation,0.8379133160000004,0.5,0.3241733679999992
363,5,464,Correlation,0.8341220273333328,0.5,0.3317559453333343
364,5,497,Correlation,0.8270448913333347,0.5,0.3459102173333306
365,5,533,Correlation,0.8258649480000023,0.5,0.34827010399999536
366,5,572,Correlation,0.8298963226666665,0.5,0.3402073546666671
367,5,613,Correlation,0.824063113333334,0.5,0.3518737733333319
368,5,657,Correlation,0.8243416319999984,0.5,0.3513167360000031
369,5,705,Correlation,0.8233050546666668,0.5,0.3533898906666664
370,5,756,Correlation,0.8251939453333316,0.5,0.34961210933333686
371,5,811,Correlation,0.8197565620000016,0.5,0.36048687599999685
372,5,869,Correlation,0.8187253286666674,0.5,0.3625493426666653
373,5,932,Correlation,0.8196232626666664,0.5,0.3607534746666672
374,5,1000,Correlation,0.8186220106666658,0.5,0.3627559786666683
375,6,1,Correlation,0.8740317626666672,0.5,0.2519364746666657
376,6,2,Correlation,0.8855421619999991,0.5,0.22891567600000173
377,6,3,Correlation,0.873832338666666,0.5,0.252335322666668
378,6,4,Correlation,0.894091630666665,0.5,0.21181673866667006
379,6,5,Correlation,0.8637303973333323,0.5,0.2725392053333353
380,6,6,Correlation,0.8969993786666658,0.5,0.20600124266666842
381,6,7,Correlation,0.861690216666667,0.5,0.276619566666666
382,6,8,Correlation,0.8890198273333343,0.5,0.22196034533333142
383,6,9,Correlation,0.8702781520000008,0.5,0.2594436959999984
384,6,10,Correlation,0.8833891300000011,0.5,0.23322173999999785
385,6,11,Correlation,0.8584368866666648,0.5,0.2831262266666703
386,6,12,Correlation,0.8976138260000005,0.5,0.204772347999999
387,6,13,Correlation,0.8562765406666665,0.5,0.28744691866666705
388,6,14,Correlation,0.8789238553333332,0.5,0.24215228933333366
389,6,15,Correlation,0.8686697586666654,0.5,0.2626604826666692
390,6,16,Correlation,0.8845705453333342,0.5,0.23085890933333153
391,6,17,Correlation,0.8554275740000001,0.5,0.28914485199999973
392,6,18,Correlation,0.8876541406666671,0.5,0.2246917186666657
393,6,20,Correlation,0.883936750666666,0.5,0.232126498666668
394,6,21,Correlation,0.8658781099999989,0.5,0.26824378000000215
395,6,23,Correlation,0.8533900033333323,0.5,0.2932199933333355
396,6,24,Correlation,0.8920256853333338,0.5,0.21594862933333236
397,6,26,Correlation,0.872607381333335,0.5,0.2547852373333299
398,6,28,Correlation,0.8794247166666668,0.5,0.24115056666666645
399,6,30,Correlation,0.8850200986666655,0.5,0.22995980266666893
400,6,32,Correlation,0.8775417826666676,0.5,0.2449164346666648
401,6,35,Correlation,0.8552095833333321,0.5,0.28958083333333584
402,6,37,Correlation,0.8510109040000003,0.5,0.2979781919999993
403,6,40,Correlation,0.8780070739999998,0.5,0.24398585200000045
404,6,43,Correlation,0.8503337000000006,0.5,0.2993325999999987
405,6,46,Correlation,0.8677526059999991,0.5,0.2644947880000017
406,6,49,Correlation,0.8511435940000007,0.5,0.29771281199999855
407,6,53,Correlation,0.8491302053333334,0.5,0.3017395893333332
408,6,57,Correlation,0.8559269613333336,0.5,0.28814607733333286
409,6,61,Correlation,0.8481925753333335,0.5,0.30361484933333305
410,6,65,Correlation,0.8496283506666658,0.5,0.3007432986666685
411,6,70,Correlation,0.8671506653333342,0.5,0.26569866933333164
412,6,75,Correlation,0.8555735373333341,0.5,0.28885292533333184
413,6,81,Correlation,0.8535709433333337,0.5,0.29285811333333256
414,6,86,Correlation,0.8612699646666666,0.5,0.2774600706666668
415,6,93,Correlation,0.8513690526666668,0.5,0.2972618946666663
416,6,100,Correlation,0.8650312613333323,0.5,0.2699374773333354
417,6,107,Correlation,0.844429691333332,0.5,0.311140617333336
418,6,114,Correlation,0.8649382480000001,0.5,0.27012350399999985
419,6,123,Correlation,0.8492309120000004,0.5,0.3015381759999991
420,6,132,Correlation,0.866107632666666,0.5,0.26778473466666797
421,6,141,Correlation,0.8474539960000005,0.5,0.305092007999999
422,6,151,Correlation,0.8414619400000003,0.5,0.3170761199999994
